Date and Time,Water Temp
2023-02-17T04:00:00-0800,44.6144
2023-02-17T05:00:00-0800,44.6774
2023-02-17T06:00:00-0800,44.4614
2023-02-17T07:00:00-0800,44.888
2023-02-17T08:00:00-0800,44.9222
2023-02-17T09:00:00-0800,45.0428
2023-02-17T10:00:00-0800,45.0536
2023-02-17T11:00:00-0800,45.3164
2023-02-17T12:00:00-0800,45.4658
2023-02-17T13:00:00-0800,45.4478
2023-02-17T14:00:00-0800,45.1526
2023-02-17T15:00:00-0800,45.3164
2023-02-17T16:00:00-0800,45.4316
2023-02-17T17:00:00-0800,45.4424
2023-02-17T18:00:00-0800,45.4928
2023-02-17T19:00:00-0800,45.3722
2023-02-17T20:00:00-0800,45.2714
2023-02-17T21:00:00-0800,45.392
2023-02-17T22:00:00-0800,45.3902
2023-02-17T23:00:00-0800,45.4514
2023-02-18T00:00:00-0800,45.4514
2023-02-18T01:00:00-0800,45.4406
2023-02-18T02:00:00-0800,45.4784
2023-02-18T03:00:00-0800,45.4478
2023-02-18T04:00:00-0800,45.4676
2023-02-18T05:00:00-0800,45.4334
2023-02-18T06:00:00-0800,45.1382
2023-02-18T07:00:00-0800,45.1796
2023-02-18T08:00:00-0800,45.2012
2023-02-18T09:00:00-0800,45.3614
2023-02-18T10:00:00-0800,45.2984
2023-02-18T11:00:00-0800,44.915
2023-02-18T12:00:00-0800,45.0842
2023-02-18T13:00:00-0800,44.6234
2023-02-18T14:00:00-0800,44.9078
2023-02-18T15:00:00-0800,44.8736
2023-02-18T16:00:00-0800,44.843
2023-02-18T17:00:00-0800,45.1958
2023-02-18T18:00:00-0800,44.6432
2023-02-18T19:00:00-0800,44.6306
2023-02-18T20:00:00-0800,45.2282
2023-02-18T21:00:00-0800,45.1904
2023-02-18T22:00:00-0800,45.1058
2023-02-18T23:00:00-0800,45.1598
2023-02-19T00:00:00-0800,45.0554
2023-02-19T01:00:00-0800,44.8754
2023-02-19T02:00:00-0800,44.465
2023-02-19T03:00:00-0800,44.942
2023-02-19T04:00:00-0800,45.0518
2023-02-19T05:00:00-0800,44.8466
2023-02-19T06:00:00-0800,44.8628
2023-02-19T07:00:00-0800,45.0356
2023-02-19T08:00:00-0800,45.0464
2023-02-19T09:00:00-0800,45.1112
2023-02-19T10:00:00-0800,44.987
2023-02-19T11:00:00-0800,44.789
2023-02-19T12:00:00-0800,44.879
2023-02-19T13:00:00-0800,44.8412
2023-02-19T14:00:00-0800,44.9618
2023-02-19T15:00:00-0800,44.9618
2023-02-19T16:00:00-0800,44.9906
2023-02-19T17:00:00-0800,45.0212
2023-02-19T18:00:00-0800,44.969
2023-02-19T19:00:00-0800,44.879
2023-02-19T20:00:00-0800,44.8016
2023-02-19T21:00:00-0800,44.915
2023-02-19T22:00:00-0800,44.8268
2023-02-19T23:00:00-0800,44.8574
2023-02-20T00:00:00-0800,44.7764
2023-02-20T01:00:00-0800,44.8376
2023-02-20T02:00:00-0800,44.8628
2023-02-20T03:00:00-0800,44.5154
2023-02-20T04:00:00-0800,44.4488
2023-02-20T05:00:00-0800,44.5028
2023-02-20T06:00:00-0800,44.4884
2023-02-20T07:00:00-0800,44.456
2023-02-20T08:00:00-0800,44.5766
2023-02-20T09:00:00-0800,44.492
2023-02-20T10:00:00-0800,44.6
2023-02-20T11:00:00-0800,44.609
2023-02-20T12:00:00-0800,44.6234
2023-02-20T13:00:00-0800,44.6684
2023-02-20T14:00:00-0800,44.8088
2023-02-20T15:00:00-0800,44.7998
2023-02-20T16:00:00-0800,44.8322
2023-02-20T17:00:00-0800,44.7962
2023-02-20T18:00:00-0800,44.7296
2023-02-20T19:00:00-0800,44.6072
2023-02-20T20:00:00-0800,44.5514
2023-02-20T21:00:00-0800,44.6954
2023-02-20T22:00:00-0800,44.7152
2023-02-20T23:00:00-0800,44.7206
2023-02-21T00:00:00-0800,44.933
2023-02-21T01:00:00-0800,44.7152
2023-02-21T02:00:00-0800,44.7674
2023-02-21T03:00:00-0800,44.636
2023-02-21T04:00:00-0800,44.5136
2023-02-21T05:00:00-0800,44.2922
2023-02-21T06:00:00-0800,44.2472
2023-02-21T07:00:00-0800,44.2832
2023-02-21T08:00:00-0800,44.2058
2023-02-21T09:00:00-0800,44.2184
2023-02-21T10:00:00-0800,44.1878
2023-02-21T11:00:00-0800,44.0672
2023-02-21T12:00:00-0800,43.826
2023-02-21T13:00:00-0800,44.1428
2023-02-21T14:00:00-0800,44.186
2023-02-21T15:00:00-0800,44.087
2023-02-21T16:00:00-0800,44.0888
2023-02-21T17:00:00-0800,44.159
2023-02-21T18:00:00-0800,44.1374
2023-02-21T19:00:00-0800,44.1014
2023-02-21T20:00:00-0800,44.123
